Frame,x_idx,y_idx,z_idx,mux,muy,muz,gamma,signal
4283,21.59844145,52.48751814,16.28317155,0.75446,-0.59024,0.28707,0.8494,4723
4283,48.69388396,19.06168389,17.698072,0.27714,-0.52337,0.80578,0.63028,2416.5
4285,79.54300971,38.91689726,39.5949564,0.23767,-0.34024,0.90981,1,1550.4
4286,71.47803521,52.38748373,31.10519467,-0.73747,0.67496,0.023733,0.25022,5396.8
4286,52.78246107,61.85705311,12.15145759,-0.88167,-0.40972,0.23407,0.73129,2181.8
4286,37.73302721,77.35774863,15.6726446,0.40161,-0.91361,-0.063421,0.49439,4209.6
4286,6.74734134,42.17354952,13.95675845,-0.83959,0.52896,-0.12368,0.51969,6272.1
4286,51.13441824,18.69672585,16.75321956,-0.61516,0.060218,-0.7861,0.46268,2708.5
4287,40.81587567,88.88384163,16.54007808,0.55436,-0.8158,-0.16478,0.57271,6451.9
4287,89.99516879,61.6756211,16.95963026,0.22077,-0.46128,0.85935,0.36241,4753.1
4288,21.1377567,-3.000329061,13.384238,-0.76569,0.52433,0.37256,1,5645.9
4289,81.63104836,24.93391866,17.17725893,0.3123,-0.60216,0.73476,1,20881
4289,60.84249966,26.658495,17.24755822,0.64159,-0.54811,0.53659,0.70433,8105.2
4290,58.02963041,33.01534619,16.13035284,-0.92007,0.3717,-0.12377,0.84888,1775.3
4290,59.46807365,25.71468956,16.92388232,0.40467,-0.64548,0.64776,0.85427,7128.1
4290,49.92579685,15.24906891,15.0382832,-0.99359,-0.055214,-0.098601,1,2775.1
4290,53.68917241,22.44951164,16.11149169,0.63142,-0.63182,0.44957,0.47471,2486.7
4290,38.95773068,17.89501473,16.77116831,-0.77454,0.29503,0.55951,0.60573,5139
4291,60.52749899,26.26511809,17.059545,0.53215,-0.78664,0.31308,0.72246,9688.1
4291,40.50132372,28.2305069,16.62593296,-0.80054,0.57098,-0.18198,0.37248,3507.3
4293,66.1427674,89.92187804,16.30602629,-0.85568,0.49697,-0.14433,0.5294,13519
4293,59.07275229,39.9906816,39.60692224,-0.50595,0.78394,-0.3598,0.60566,8970.1
4293,67.38571877,45.46265911,36.11588914,0.67797,-0.59634,0.42982,0.91957,4449.2
4293,42.65906337,57.25977833,39.01162182,0.95415,-0.28992,0.074497,0.53506,9490.7
4294,31.30871861,17.97578414,16.33700286,0.96744,-0.12813,-0.21828,0.36904,3490.8
4294,33.20530386,2.399255127,8.226513305,-0.79982,-0.57353,0.17705,1,6368.5
4294,62.29365661,47.40426582,60.00119658,-0.18085,-0.49248,0.85132,0.67953,11772
4294,20.79224315,33.86492065,9.722691715,0.83414,0.12894,0.53627,0.82523,1944.3
4295,91.08705147,8.278968545,16.75426657,-0.80561,0.57841,-0.12818,1,17480
4295,6.430246646,66.32674215,17.64138385,-0.22037,0.96763,0.12301,0.61507,4843.2
4295,48.60982395,17.71552717,17.36003709,-0.091936,-0.58836,0.80335,0.89515,1496
4296,90.98534185,8.175763196,16.6522578,-0.81727,0.57363,-0.054951,1,23288
4296,91.60307821,38.98315808,16.65195866,0.66078,-0.54921,0.51161,1,4035.1
4298,40.9817521,91.41312054,15.80000598,-0.70417,0.65317,-0.2784,0.53489,10820
4299,66.38507561,45.04624796,23.88052111,0.64617,-0.65421,-0.39302,1,4515.6
4299,85.5423815,24.81426029,16.69593311,0.60644,-0.66552,0.43511,1,5918.3
4299,73.15624392,47.83503597,40.79154015,0.86244,-0.36561,-0.35005,0.56961,5949.7
4299,64.67575572,33.00038889,38.14110714,0.64565,-0.49752,-0.57932,1,1637.9
4300,93.07786769,83.10882929,16.19594059,-0.9758,0.16462,0.14389,0.83963,11209
4300,85.94921998,24.47472965,16.36397086,0.48397,-0.77162,0.41277,1,4775.1
4300,62.01963893,40.28698566,41.13256652,-0.013298,-0.78672,0.61717,1,1798.3
4300,50.23756675,46.6507172,15.85724756,0.47922,-0.34222,0.80823,0.47024,2452
4301,93.05393601,82.93382892,16.33816953,-0.96114,0.14461,0.23516,0.91995,24254
4301,98.84240992,29.01875645,16.77161703,0.33783,-0.52162,0.78344,1,5194.7
4301,42.1050451,10.20696412,16.05860269,-0.84796,-0.52995,0.010334,0.31813,4512.5
4302,29.42858639,38.22287868,17.29392584,-0.85524,0.50924,0.096143,0.83515,12020
4302,93.08235488,83.00412821,16.30168868,-0.95672,0.15646,0.24538,0.87138,26744
4302,29.6813647,37.38123158,14.93192037,-0.83853,0.54125,0.062572,0.66203,14191
4302,48.16260077,77.18723544,13.62509535,0.5571,-0.75061,0.35529,0.57081,8806.4
4302,80.29237028,66.00067308,8.226513305,-0.80105,-0.45561,-0.38826,1,533.09
4302,55.33282977,43.45942833,19.22416501,0.28763,0.69876,0.65498,0.54554,2885.4
4303,54.79541409,43.74959989,19.40754147,-0.037004,0.78953,0.61259,0.59641,6844.9
4303,92.85350823,83.17613713,16.23123981,-0.94461,0.12673,0.30273,0.82417,20978
4303,41.80395471,52.02472441,27.60264445,0.89246,0.07199,0.44535,0.85236,5985.9
4303,52.27718863,44.7156917,14.35424862,-0.80635,0.3539,-0.47388,0.56516,4720.8
4303,72.72547377,58.0279851,32.71011263,-0.93927,-0.28516,0.19091,1,4511.5
4303,59.99995513,33.99953632,41.88043137,-0.88933,-0.32043,0.32621,1,1642.6
4304,3.000538463,98.0003141,12.71370238,0.35528,-0.93415,-0.033899,1,304.76
4304,47.58195851,15.99992521,18.47031724,0.19211,-0.39396,0.89883,1,1228.3
4305,51.36181701,65.08887626,23.33562679,0.49643,-0.68766,0.52979,1,9783.8
4305,54.8208415,44.19502819,19.46542621,-0.19661,0.65787,0.72701,0.85786,2605.5
4305,39.8568138,28.12730155,26.95140374,0.39035,-0.34518,0.85351,1,1349.5
4305,14.81381157,85.1041327,15.29619935,0.68724,-0.70168,-0.18801,0.68977,1422.4
4306,50.15863709,64.9547093,23.81052096,0.49987,-0.68663,0.52788,1,8215.2
4306,71.14747895,53.90530535,27.91540153,-0.8864,-0.13901,0.44156,0.76544,5804.9
4306,28.00016453,89.99965598,59.08132282,0.91987,-0.37905,0.10076,1,512.2
4306,18.75954649,84.79750811,16.03570307,0.48703,-0.74932,0.44869,0.43667,4801.9
4306,47.7701213,17.56744993,17.35166101,0.34681,-0.56144,0.75134,0.86353,1888.1
4307,42.79816624,46.99652991,30.32442377,-0.80485,-0.56841,0.17067,0.50979,4969.1
4308,79.12570112,5.968066171,16.92178829,-0.91238,-0.034139,0.40792,1,2738.3
4309,78.05326293,5.286013432,16.91969427,-0.91242,0.12486,0.38974,1,3992.6
4311,0.939422947,43.14173535,26.98670296,-0.94068,-0.26498,0.21193,1,9713.6
4312,59.78801023,41.16348326,22.51581734,-0.34137,0.78609,0.5153,0.90677,7308.5
4313,60.2967079,92.87743991,16.26036167,0.73921,-0.67051,0.063146,0.53993,9011.9
4313,36.7447986,103.5464798,12.89004891,-0.80574,-0.39525,0.44109,0.63304,4553.7
4313,87.43747102,73.85624542,26.2992656,0.55656,0.69701,0.45212,0.68415,1558.4
4314,90.82230731,88.02828425,16.2635027,0.56414,-0.75128,0.34253,0.85801,12113
4316,90.94495715,93.34111611,15.8025936,-0.38335,0.61594,0.68823,0.89241,1117.3
4317,9.619142349,33.64953558,16.25385524,0.15978,-0.90974,0.38321,0.57075,6847.7
4318,84.39216537,98.09753653,14.817862,0.72399,-0.67262,-0.15305,0.37183,6330.3
4319,47.7867239,55.70900579,19.69023438,0.60046,-0.34563,0.7211,1,9294
4319,92.99410683,92.84453386,14.47824461,-0.20859,0.80813,-0.55084,0.39757,10173
4320,47.17018412,56.21037438,20.30812032,0.63269,-0.32341,0.70364,0.92437,4102.2
4321,59.26644929,50.94748044,16.33701781,0.63699,0.15776,-0.75456,1,1197.6
4322,9.632603916,63.55111656,16.38304142,-0.8423,0.45841,0.28354,0.5736,4856.3
4322,70.77504225,91.16632514,15.39704145,0.28584,-0.75238,0.59348,0.41959,6502.7
4322,59.47091554,52,16.45302661,-0.18637,-0.37915,0.90637,1,706.7
4323,20.51403742,63.66015526,17.19849829,-0.12236,0.99238,-0.014651,0.41305,84595
4323,40.84235009,79.41886414,44.12402591,-0.042571,-0.5123,0.85775,0.63379,3388.2
4323,63.38015466,86.31716948,16.23358811,0.40468,-0.84311,0.35413,0.46496,4312.9
4323,44.32276351,8.166788818,19.44448599,0.48417,-0.36959,0.79309,1,835.58
4324,94.564623,12.26060098,16.82905305,-0.89478,0.34214,-0.2869,1,7131.7
4325,58.46010141,55.11894043,15.25995782,0.11905,-0.4564,0.88177,0.54807,2094.4
4326,39.97722004,91.4864113,16.36622942,-0.92754,0.18024,0.3274,0.87445,14303
4326,65.07990188,41.27102622,26.31871008,0.63395,-0.73061,-0.2536,1,5511.1
4326,11.79243759,79.72997592,10.60532181,0.4967,-0.79908,0.33875,1,2584.5
4326,67.09255575,35.78244612,38.14110714,0.82464,0.20244,-0.52819,1,1624.4
4326,19.79459144,45.07676085,15.84703172,-0.99985,-0.0036418,-0.016667,0.74023,4795.9
4327,39.88627967,91.26055611,16.29341729,-0.93085,0.20699,0.30113,0.84695,14376
4327,63.24568856,40.82305518,25.16909224,-0.59879,0.69673,0.39499,1,4171
4327,60.13666482,36.95509819,37.70435407,-0.47301,0.86859,-0.14767,0.36222,6350.9
4327,68.59277263,53.16177812,45.3176182,0.93196,-0.14204,0.33357,0.65856,11420
4327,29.13243191,103.883019,9.961559747,0.79674,-0.18686,0.5747,1,7295.6
4327,60.03061759,93.17209866,44.77915551,0.060355,0.59193,0.80372,1,10591
4328,39.97841662,91.6075654,16.54471484,-0.88228,0.38821,0.26622,0.76381,14068
4328,82.28767369,99.20587223,15.02130069,-0.37677,0.91881,-0.11763,0.43547,12611
4328,54.51795623,36.14770331,16.19875256,0.7979,-0.44383,0.40789,0.78988,5968.3
4328,57.56056957,41.15899607,24.53011652,-0.6246,0.64046,0.44687,1,1052.9
4328,62.00228847,41.09782072,43.37765679,0.57533,-0.62166,0.53154,0.73021,12046
4328,36.50278954,102.0746818,8.226513305,0.412,0.72973,0.54567,0.93072,6040.5
4328,101.2744664,76.79684999,35.83618768,0.73762,-0.2253,0.63652,1,10505
4329,40.05903645,91.4011547,16.27663521,0.94833,-0.23262,-0.21577,0.78257,14207
4329,51.73542037,101.3342956,25.25704115,0.058479,0.74693,0.66233,0.86287,6978.1
4329,56.18853673,71.84149752,50.51228742,-0.64385,0.59647,0.47925,0.50232,8090.5
4329,43.57160806,9.649056942,15.91242503,0.82236,-0.27027,0.50068,0.90611,2727.8
4329,50.27883393,63.99445084,15.07690294,0.25795,-0.94478,0.2021,0.4546,3791.2
4330,40.01401499,91.71376221,16.35263323,-0.9189,0.2628,0.29421,0.729,15009
4330,69.81179233,49.78967049,24.28601343,-0.88079,0.20933,0.42472,0.72152,10738
4330,76.40796027,4.049044977,15.19659871,0.68381,-0.45927,0.56699,1,4942.1
4331,71.84299325,52.00360471,32.96737814,-0.99277,0.10591,-0.056537,0.79159,8189.3
4331,100.125746,102.9332306,15.49028524,-0.79463,-0.57511,0.19445,0.74621,51859
4331,92.82060218,32.06107064,10.15615418,-0.74149,-0.5219,0.42168,1,4304.5
4331,18.32578488,94.98492304,9.03630136,-0.47558,0.83302,-0.28268,0.84754,5300.6
4331,75.73189045,36.99997009,42.62829621,-0.70134,0.22618,0.67599,0.71208,2700.1
4332,48.07016468,19.86489074,16.56580463,0.4692,-0.41123,0.7815,0.52548,5093.9
4332,93.37402217,31.11726521,16.19269486,-0.21259,0.84971,0.48249,0.70873,9669.1
4332,47.78148885,9.206320954,16.71433059,0.70166,0.2286,0.67485,0.64837,4062.3
4332,72.14513065,54.84761506,37.63106331,-0.97814,-0.20573,-0.030438,0.56966,8951.6
4332,21.04053427,28.96191872,9.738845596,-0.63112,0.77563,0.0093296,0.70091,4700.4
4332,16.46210569,48.61416157,17.6687557,-0.97844,0.19193,-0.076322,0.52139,4020.9
4333,30.73136695,75.10667544,15.71736692,0.44783,-0.88218,0.1456,0.77249,9504.7
4333,93.71056135,30.27816085,16.38405851,0.17673,-0.79984,-0.57361,0.61196,6652.5
4333,59.38491108,43.20754745,19.05425012,-0.32407,0.761,0.56201,0.43884,3738.4
4334,86.3231524,74.11799812,16.34138534,0.79837,-0.51865,0.30595,0.92346,10483
4335,86.21695559,74.17932303,16.38483629,0.82772,-0.50267,0.24939,0.94175,7686.6
4336,58.01736542,67.76712984,26.55398836,0.29051,-0.85515,0.42934,0.9387,6725.4
4336,85.93874987,75.45667619,8.226513305,-0.91218,0.3467,-0.21846,0.90023,5835
4336,17.99223716,100.2872848,16.10018397,-0.70851,-0.45963,0.53549,0.38633,6386.5
4336,10.59734957,29.82794621,16.6196509,0.22008,-0.948,0.22992,1,4942.2
4337,86.4996485,73.36714181,16.3273554,0.80564,-0.50027,0.31729,0.78646,8966.5
4337,68.41777226,37.74738621,16.70909553,0.72365,-0.32095,0.611,1,6605
4337,10.52405881,30.60422992,16.34911827,0.24411,-0.89596,0.37104,0.90165,4491.6
4339,87.7186682,76.09385704,16.39053502,0.40622,-0.6897,0.59942,0.79146,22178
4340,77.11394469,86.18105808,16.97398926,0.47783,-0.7796,0.40485,0.32136,14688
4340,82.90092287,69.9209806,17.04279283,0.41265,-0.37675,0.82932,0.67084,3562.8
4341,82.33703277,69.28679121,16.61441584,-0.051655,0.65267,0.75588,0.53098,7785.2
4341,86.64772574,72.29470362,30.31844085,0.32338,-0.84103,0.4337,0.39132,3300.9
4341,81.41267182,22.30891305,15.80464274,0.050741,-0.98146,0.18481,0.74825,3866.6
4342,41.78002303,49.80648249,29.11108784,0.90675,0.068307,0.41611,0.77914,4019
4342,50.71157844,82.99066665,11.20825044,-0.32176,-0.91832,0.23058,1,1885.1
4343,35.79441195,99.33450499,13.96715378,-0.67211,-0.71544,0.19084,0.52015,7493.6
4344,88.90179039,82.72442676,16.31450708,0.67104,-0.71961,-0.17853,0.74767,26616
4344,43.87165144,37.91296349,33.51780666,0.61944,0.49025,0.61315,0.50204,4179.6
4345,52.10067757,42.0790194,22.97605337,0.3157,0.6702,0.67169,0.74072,2087.6
4345,64.7417174,101.3552358,15.04342851,0.4868,-0.87089,0.067665,0.627,7486.7
4345,68.39234486,28.683713,13.80687138,-0.87442,-0.3663,0.31813,0.937,3374.9
4346,51.87452324,44.11216477,16.27407751,-0.62387,0.71089,-0.32467,0.37315,8934.6
4346,30.57581106,37.75262127,16.28525061,-0.98254,0.05498,-0.17776,0.79474,10222
4347,65.24473129,16.20783164,14.70471304,-0.91656,0.34632,0.19996,0.94812,4867.3
4347,64.8722946,18.1806991,17.3206994,0.56731,0.11842,-0.81494,0.48022,3190.6
4347,34.2298787,72.89748269,55.12661352,0.47385,-0.717,0.51125,0.92959,8926.8
4347,43.33244088,42.73624303,28.30832972,0.78477,0.42413,0.45195,1,2171.6
4347,29.89226259,37.66796297,16.49580448,0.97301,0.0051582,0.23071,0.99972,2849.3
4348,43.02895733,9.827048776,15.59343076,-0.9757,0.20991,0.062781,0.61131,5227
4348,-0.62660604,53.72746309,13.86583305,-0.67724,0.73576,0.0025306,0.65714,7663.9
4348,90.80435856,20.52899472,16.25508174,0.32917,-0.77183,0.54399,0.47314,3355.9
4349,-3.000329061,82.65412747,15.14098748,-0.71088,0.66067,0.24117,1,2341.1
4351,68.97268798,101.2146372,14.94718833,0.66841,-0.617,-0.41538,0.67202,7778.5
4351,84.10199381,103.7603691,11.16651959,-0.066211,-0.94331,-0.32526,0.95117,9618.8
4351,87.01567525,-2.102891245,15.71412118,0.34851,-0.93717,-0.015867,0.50993,17507
4351,0.279806153,100.0001047,10.80874104,0.35009,0.92096,-0.17107,1,3340.9
4352,71.88487369,98.79305084,15.47052665,-0.5091,0.7559,0.41162,0.60586,12244
4353,56.3452892,95.99753205,15.83262785,0.67566,-0.73604,0.041528,1,14105
4353,82.35199007,36.36398582,16.66377492,0.19726,-0.9652,0.1717,1,6161.5
4354,82.3385285,36.30789596,16.60394573,0.16854,-0.96797,0.1861,1,16931
4354,57.04813258,41.65438174,22.4087231,-0.11431,0.85733,0.50192,0.80963,7241.7
4354,101.4300223,100.6327984,17.42465262,0.081777,-0.67988,0.72875,1,7070.6
4355,82.37442601,36.27409247,16.65495012,0.15523,-0.97341,0.16845,1,16751
4355,69.58743288,50.06708348,34.89387798,-0.88782,0.33395,-0.31664,1,7542.9
4356,82.37293028,36.24417787,16.79106152,0.17866,-0.96596,0.18707,1,15814
4357,84.07058348,60.89051259,16.27718863,0.4254,-0.84772,0.31685,0.53805,6648.3
4357,82.20540856,36.36249009,16.76787771,0.13314,-0.97026,0.20216,1,7583.6
4357,70.50730664,55.54731741,21.79382862,-0.88091,0.46719,-0.075726,1,853.15
4358,53.87778393,62.37921235,17.15796401,0.54145,0.051202,0.83917,0.35152,4743.9
4358,35.93201909,84.99943162,38.88897198,0.3714,0.36658,0.85304,1,1267.9
4359,36.86924331,27.29268439,16.51539854,-0.8971,0.32586,-0.29837,0.79591,10318
4360,38.32653275,43.12543189,16.37089609,-0.74685,0.56611,0.34889,0.63856,8950.6
4360,58.31337033,54.96502984,16.0369894,0.39314,-0.37864,0.8379,0.90155,2475.9
4361,50.1235024,49.00140599,18.07110699,0.49797,-0.19442,0.84512,1,2134.2
4361,58.45815696,56.81420046,16.59407392,0.37492,-0.40395,0.83442,1,2969.7
4362,52.92799557,62.01933978,19.64132402,-0.026478,0.99965,0.0025446,1,1.38E+05
4362,74.76116188,46.74434988,12.40348804,0.18815,0.85006,0.49194,1,4608.3
4362,7.068923224,25.50827886,15.657792,-0.45605,0.88946,-0.029584,1,7931.6
4362,3.700539958,32.23756675,12.32092376,-0.95146,0.29892,-0.073317,1,6599
4362,66.63336674,51.83585862,33.65391806,-0.12459,-0.9493,0.28863,1,1978
4363,6.373408918,25.68327924,16.37258627,-0.53214,0.84605,-0.032029,1,10789
4363,18.29886175,20.3719431,16.4407018,-0.69578,0.71707,-0.041311,1,3554.4
4363,52.03627145,49.58996066,16.68172368,0.41753,-0.32398,0.84894,0.67725,3179.5
4363,39.44593685,46.99997009,50.10694467,-0.98826,0.14493,0.048368,0.94705,2489.2
4363,23.43220605,70.09598097,41.13256652,-0.96985,0.032831,-0.2415,0.7759,3591
4363,71.80560001,52.66399928,29.35937897,-0.96024,-0.20981,0.18416,0.93078,3628
4364,57.02225646,61.99181836,47.35031485,-0.15216,0.88112,0.44774,0.50723,12820
4364,48.06358347,16.5533452,17.50856305,0.10717,-0.51537,0.85024,1,1140.8
4365,64.79361922,55.35436828,16.22911587,-0.93307,0.25828,-0.25034,0.54963,4860
4365,92.95372212,2.358870425,16.79764273,0.7859,0.48299,0.38611,0.399,8008.5
4365,4.557593072,97.75800589,16.00474146,0.24505,-0.84384,0.47737,0.89381,5149
4366,60.76113197,44.45334071,19.65658046,-0.37097,0.59016,0.717,0.70363,9666.8
4366,53.01998295,65.22468851,41.6201744,0.25669,-0.83738,-0.4826,0.59235,9500.5
4366,54.27131041,45.40103504,44.12402591,0.41186,-0.23119,0.88143,0.63126,5381.1
4366,1.797971791,99.21035942,14.31503059,-0.59092,0.80672,-0.0029358,0.84236,9024.1
4367,55.95011741,61.91000194,19.06561766,0.33463,-0.57744,0.74471,1,5147.8
4367,46.47571683,40.93538448,14.59787307,-0.61095,0.62705,-0.48326,1,2326.8
4367,59.61959107,53.05917107,15.26437022,0.55154,-0.23617,0.80002,0.74753,2187.6
4367,46.75930718,40.26051124,17.89535875,-0.8493,-0.43748,0.29546,0.8057,1677.4
4367,62.05987406,44.03019878,21.06331424,-0.25836,0.73789,0.62351,0.63856,3221.5
4368,19.13198319,40.54694348,15.85630525,0.51547,-0.578,0.63262,0.8842,7119.4
4368,70.58957177,11.69970235,16.50223612,0.66531,-0.67693,0.31486,1,7004.8
4368,58.31980197,30.71491392,31.17399824,0.97898,0.1801,-0.095726,1,1081.3
4368,50.05890184,30.81213635,16.23357315,-0.83043,0.54284,-0.12532,0.32378,5790.7
4368,42.88955532,31.11876094,8.226513305,0.74141,0.056478,0.66867,1,1789.8
4368,74.80902523,90.18811792,14.21270772,-0.048805,0.94146,0.33358,1,655.63
4369,60.02538253,25.94951912,17.24396847,0.26388,-0.72558,0.63553,0.7561,9771.1
4369,45.8223821,40.73091823,37.50990921,-0.8235,-0.5323,-0.19623,0.40302,8141.8
4369,48.04742959,16.2108231,9.801965389,-0.91115,0.15625,0.3813,1,5385.9
4369,87.16674395,87.87272836,15.65503986,0.47269,-0.77245,0.42412,0.46932,3520.1
4370,61.24529967,26.83349537,16.88514292,0.71021,-0.29365,0.63982,0.49739,6734.7
4370,46.08428437,42.96688454,41.01889107,-0.8088,-0.58141,0.088377,0.1982,8255.5
4370,42.63453341,9.17790209,17.06851938,-0.98315,0.011962,0.18238,0.40104,4412.4
4370,58.00001496,28.31277204,30.66245868,0.40914,0.86498,-0.29055,1,1081.9
4370,-0.876392898,97.1133464,13.1507546,-0.70612,0.69989,0.10741,1,15157
4371,80.76801232,65.56137727,26.85851893,0.33623,-0.13025,0.93273,1,1866.3
4371,42.48137069,5.028747925,17.1696307,-0.99925,-0.0043828,-0.038602,0.2715,2.61E+05
4371,79.12270966,78.55582811,12.18630809,-0.89817,0.41889,0.13347,0.35369,8755.1
4371,69.54106526,66.37759696,40.33982979,0.75435,0.48959,-0.43734,0.45621,5961.2
4371,36.99997009,33.51791136,49.35907983,-0.79753,-0.40716,-0.44515,0.92438,3890.5
4371,2.488998908,99.37488969,14.97627324,0.38922,-0.91914,-0.060787,0.75094,8991.9
4372,53.18765425,49.76053368,16.56849694,0.47082,-0.18576,0.86245,0.83031,3941.3
4372,76.66672151,91.32935968,12.73030498,0.43161,-0.77588,0.46013,0.77605,5119.4
4372,69.76542471,88.87486725,11.11267332,-0.35474,0.80802,-0.47038,0.68842,5538.8
4373,53.50489851,50.78714271,16.60364659,0.54248,-0.015366,0.83993,0.71144,4473.1
4373,62.3661995,28.5476016,16.66153133,-0.97229,-0.23349,-0.01117,0.91107,1789.4
4373,2.595195716,98.93065797,14.95366992,-0.47272,0.8807,0.030167,0.59542,9059.1
4374,70.25901551,43.24479112,16.2949579,-0.95573,0.24846,-0.15766,0.85827,5069.3
4374,1.196688454,98.70928998,13.91354682,-0.52944,0.84189,0.10446,1,8433.9
4375,29.25657747,82.05284413,16.4148855,-0.36892,-0.91258,0.17634,0.86663,6587.3
4375,43.89932243,40.80974318,31.49109293,-0.59961,-0.66336,-0.44769,0.93773,4400.4
4375,58.73606354,85.65755269,8.226513305,0.99966,0.025514,-0.0058715,1,676.75
4375,21.96788668,29.29995363,16.5399285,0.28099,-0.94594,0.16198,0.98659,5138.2
4375,1.841347952,98.95159819,15.00280898,0.2552,-0.96334,-0.082744,0.83267,6377.6
4376,21.7270742,29.44503941,16.49685149,0.21631,-0.96912,0.11839,1,20129
4376,29.27003904,82.34750288,16.45259285,-0.29899,-0.92766,0.22373,0.88418,6733.7
4376,47.90069851,41.40220171,26.75561273,0.46966,0.7662,0.43858,0.94436,3951.3
4376,56.00007479,83.81182225,8.226513305,0.83829,0.54319,-0.046957,1,855.09
4377,21.86318561,29.45401379,16.39412477,0.21071,-0.96048,0.18189,0.97439,23687
4377,67.59811239,5.414646185,17.25638303,0.78899,-0.54937,0.27511,0.72272,11178
4377,29.05465396,82.25327191,16.53768491,-0.33161,-0.91091,0.24552,0.8775,6888.3
4377,39.20856455,82.54942639,13.4428706,0.95901,0.28098,0.036752,1,2548.3
4378,21.83027955,29.6155526,16.50447971,0.23165,-0.96452,0.12665,0.99698,14881
4378,67.09106002,6.122126329,17.65903346,0.6844,-0.70665,0.17956,1,19365
4378,19.84395052,41.71421093,16.33878278,0.69891,-0.61366,0.36735,0.56382,6306.7
4378,29.63948427,82.2428018,16.35320161,-0.3313,-0.9268,0.17684,0.80331,5605.9
4378,10.83816205,93.28577411,24.16770121,-0.44488,0.74272,0.50044,1,1473.8
4378,48.89386302,16.96018368,17.1259554,-0.4468,0.75633,-0.47783,0.54945,3307.8
4379,20.05783987,41.13670969,15.7394738,0.54939,-0.78696,0.28083,0.25375,6075.4
4379,43.40588121,48.09619038,27.97448285,-0.86735,-0.48109,-0.12748,0.83715,3081.3
4379,68.98764527,85.41674021,16.03381845,0.6274,-0.43427,0.64636,0.6908,692.41
4379,54.34923793,47.30106047,15.61102054,0.1772,-0.77814,-0.60258,0.31003,3496.9
4379,2.257160806,98.6045889,14.40107992,-0.46886,0.86139,-0.19539,0.49065,10515
4380,40.58134526,2.774683279,15.27757752,-0.85802,0.21595,0.46601,1,4293
4380,18.84929028,40.8932049,15.9704743,0.75472,-0.057805,0.65349,0.76958,3621.3
4380,1.670834767,98.74817895,14.89876154,0.53712,-0.82179,-0.19015,1,8697.8
4381,43.99624572,80.30433612,15.53038575,-0.89157,0.040488,0.45106,0.4113,8784.9
4381,58.37170379,91.63000135,13.44631078,0.6037,0.7807,-0.16139,0.36696,7174.2
4381,25.72815113,75.04086334,57.53324259,0.68833,-0.69918,-0.19327,1,5155.5
4381,50.01515174,94.16975036,37.51140494,0.42566,0.32951,0.84275,0.76372,4845.9
4381,18.67279417,40.59241366,16.28794292,0.69994,0.025746,0.71374,1,2673
4381,42.24085735,4.783448255,16.44026803,-0.85213,0.23635,0.46692,0.94486,6202.5
4381,3.187504674,100.1691222,16.3069686,-0.19184,-0.97812,-0.080519,1,7641.9
4382,44.98716664,81.17634653,16.24332531,-0.9152,0.18806,0.35642,0.34238,11590
4382,88.07166041,43.86836083,16.51076178,0.38803,-0.91532,0.10784,0.92073,12203
4382,79.72100154,60.54096056,17.80696113,0.70315,-0.67315,-0.22901,0.59517,7722.6
4382,-0.613144473,96.99817521,15.47529802,-0.65611,0.75304,-0.049433,0.81393,11626
4382,41.31036391,76.62334535,10.48491557,0.6965,-0.50817,0.50661,1,1953.1
4382,50.38063329,99.68001855,12.43085989,-0.42058,0.79152,-0.4434,0.64124,6796.5
4383,94.39859701,67.5233259,17.12416052,0.35398,-0.74351,0.56736,0.51927,7388.7
4383,104.8372945,75.42825733,8.226513305,-0.90873,-0.21629,-0.35698,1,6722.7
4383,52.68778138,42.51457589,21.39327221,0.18148,0.69875,0.69197,0.95227,2744.1
4383,2.581734149,99.47061639,14.10579296,0.45755,-0.87157,-0.1761,0.99918,8363.7
4386,46.84082445,17.046936,16.98520723,0.8759,-0.19827,0.43986,0.95266,3834.9
4387,59.57875765,44.53276396,19.20113077,-0.28363,0.55334,0.78318,0.70457,6766.8
4387,58.24965224,52.36388112,15.21004532,0.35632,-0.86073,0.36356,0.73001,2861.6
4387,52.87385016,51.61079618,60.16722258,0.54227,-0.36537,0.7566,0.62466,9221.9
4387,74.56671702,46.1925752,42.74496313,0.80003,-0.40221,0.44517,0.83727,3943.3
4387,39.77110849,59.64696292,34.12956011,-0.91597,0.33114,-0.22661,0.90037,8132.1
4388,66.18913502,25.4394753,9.893952765,-0.85138,0.24527,-0.46368,1,5929.7
4388,38.29228054,30.05080994,16.39904572,-0.53227,0.83025,-0.16546,0.7102,4106.9
4389,71.45559926,14.38902434,16.71388187,0.60566,-0.78541,0.12765,0.82256,6064.4
4390,43.8414377,51.32967378,22.97964312,0.78176,0.054201,0.62122,0.71634,5926.2
4391,54.70178141,65.93770286,23.37660978,0.40889,-0.75068,0.51894,1,6498.9
4391,24.63776418,25.18669698,16.28252838,-0.93405,-0.35634,-0.023684,0.80184,6505.6
4391,33.09761132,77.63445862,50.10694467,0.338,-0.88573,0.31818,0.70966,4002.9
4391,28.60743079,75.45966765,12.03015391,-0.43471,-0.88948,0.14089,0.776,3073.7
4391,48.63151203,12.26807963,15.95094007,-0.91203,0.12524,-0.39054,0.74894,5089.1
4392,24.20400257,96.15907085,15.44672959,-0.5148,0.78766,-0.33849,0.30247,7600.1
